geoidtxt,tractfips,chicago,mailreturnratecen2010,lowresponsescore,totpop,totunder5,hispanic,blackaloneorcombo,asianaloneorcombo,amerindaloneorcombo,nathawaloneorcombo,tothh,totpopinhhs,groupquarter,lephhs,lepspanhhs,lepindoeurhhs,lepapachhs,lepotherhhs,totpopbornoutus,fb2010plus,fb2000plus,owner_total,renter_total,hh_singleparent,hh_crowded,hh_owner_crowded,hh_renter_crowded,poverty_total,poverty_less100,poverty_less200,housingunits_total,units_2plus,units_10plus,nointernet,internet_nosub,internet,dialuponly,broadband_any,broadband_cablefiberopticdsl,broadband_cablefiberopticdslonly,cellular,cellularonly,satellite,satelliteonly,otheronly,hher15to34,hher35to54,hher55to64,hher65plus,moved2015later,move10to14,moved00to09,moved90to99,moved1989earlier,intfirsteng,intfirstbiling,intchoiceeng,intchoicebiling,mailtypenotknown,updateenumerate,remotealaska,updateleave
17031060300,603,TRUE,82.3,21.3,"3,214",288,314,51,249,59,0,"1,327","3,214",0,49,11,29,9,0,169,16,82,633,694,29,0,0,0,"3,214",34,174,"1,371","1,001",183,57,21,"1,249",0,"1,249","1,104",192,"1,046",118,41,0,11,583,560,76,108,304,548,351,58,66,"1,371",0,0,0,0,0,0,0
17031060400,604,TRUE,82.6,24.3,"3,779",423,363,51,157,151,0,"1,548","3,779",0,0,0,0,0,0,218,43,113,734,814,66,38,5,33,"3,779",406,528,"1,660","1,345",266,122,22,"1,404",0,"1,404","1,305",371,"1,026",93,39,0,0,840,525,124,59,563,582,245,110,48,"1,660",0,0,0,0,0,0,0
17031060500,605,TRUE,78.7,22.7,"1,295",62,228,83,157,12,0,754,"1,231",64,147,61,12,74,0,275,24,65,176,578,47,13,0,13,"1,295",293,416,804,661,436,295,43,416,0,416,364,114,266,19,35,18,0,169,152,54,379,187,270,183,57,57,804,0,0,0,0,0,0,0
17031060800,608,TRUE,84.1,22,"5,048",150,344,257,701,38,0,"3,063","5,048",0,39,0,0,39,0,917,405,576,"1,486","1,577",57,101,74,27,"5,048",245,491,"3,490","3,448","3,282",179,42,"2,842",0,"2,842","2,682",641,"2,186",145,40,0,0,"1,326","1,140",239,358,614,"1,332",705,206,206,"3,490",0,0,0,0,0,0,0
17031060900,609,TRUE,78,23.9,"7,114",121,"1,162",595,319,159,0,"4,680","7,114",0,112,27,85,0,0,"1,416",555,872,"1,827","2,853",0,124,29,95,"7,114",631,"1,510","5,151","4,991","4,501",341,79,"4,260",24,"4,236","3,895","1,102","3,056",218,168,29,30,"2,225","1,336",466,653,"1,651","1,554",803,498,174,"5,151",0,0,0,0,0,0,0
17031061000,610,TRUE,78.2,28.5,"2,208",76,243,60,131,15,0,"1,074","2,208",0,0,0,0,0,0,309,91,173,340,734,0,21,0,21,"2,208",318,452,"1,149","1,125",376,24,41,"1,009",4,"1,005",907,205,790,83,37,6,0,670,273,81,50,504,438,74,14,44,"1,149",0,0,0,0,0,0,0
17031061100,611,TRUE,74.6,27.3,"1,379",72,40,48,77,0,0,602,"1,379",0,0,0,0,0,0,98,14,58,231,371,0,0,0,0,"1,379",92,190,724,645,138,0,0,602,9,593,552,145,448,34,20,0,0,373,164,35,30,207,267,80,13,35,724,0,0,0,0,0,0,0
17031061200,612,TRUE,82.4,26.9,"1,961",123,159,26,133,15,0,781,"1,961",0,0,0,0,0,0,91,57,70,291,490,14,0,0,0,"1,961",161,272,923,789,165,11,12,758,2,756,688,233,509,50,44,0,5,386,294,43,58,215,356,96,54,60,923,0,0,0,0,0,0,0
17031061500,615,TRUE,82.9,25.9,"1,888",102,175,72,85,6,0,808,"1,888",0,4,4,0,0,0,104,36,36,279,529,12,0,0,0,"1,888",124,220,887,799,118,14,12,782,0,782,723,188,594,52,22,0,0,482,213,73,40,233,359,146,31,39,887,0,0,0,0,0,0,0
17031061800,618,TRUE,72.5,24,"1,340",67,142,145,157,6,0,697,"1,220",120,18,7,4,7,0,170,49,111,135,562,12,31,0,31,"1,220",153,248,735,677,444,13,30,654,0,654,619,157,492,35,11,0,0,414,191,39,53,290,273,86,24,24,735,0,0,0,0,0,0,0
17031061901,619.01,TRUE,74.6,22.7,"3,597",47,289,47,635,58,16,"2,194","3,597",0,93,9,32,52,0,997,347,546,639,"1,555",15,75,26,49,"3,597",367,808,"2,409","2,275","1,900",160,87,"1,947",0,"1,947","1,766",418,"1,448",181,31,0,0,"1,064",760,138,232,666,895,390,140,103,"2,409",0,0,0,0,0,0,0
17031061902,619.02,TRUE,77.5,20.7,"4,653",75,139,171,529,40,0,"2,875","4,653",0,220,17,174,17,12,"1,002",336,540,811,"2,064",19,43,0,43,"4,653",555,983,"3,172","3,048","2,892",234,71,"2,570",0,"2,570","2,329",607,"1,944",159,157,0,0,"1,176",569,517,613,663,"1,088",584,216,324,"3,172",0,0,0,0,0,0,0
17031062000,620,TRUE,81,23.8,"2,981",123,154,104,212,46,0,"1,546","2,974",7,22,0,0,22,0,297,118,173,525,"1,021",10,0,0,0,"2,981",173,487,"1,653","1,547",710,20,48,"1,478",12,"1,466","1,367",240,"1,184",76,51,0,11,"1,015",407,45,79,693,569,184,33,67,"1,653",0,0,0,0,0,0,0
17031062100,621,TRUE,73.6,26.6,"3,772",236,315,124,298,0,0,"1,834","3,772",0,114,52,18,44,0,423,131,230,646,"1,188",6,27,0,27,"3,759",558,803,"2,028","1,961",838,211,68,"1,555",11,"1,544","1,392",410,"1,125",124,82,0,0,910,471,220,233,436,840,231,173,154,"2,028",0,0,0,0,0,0,0
17031062200,622,TRUE,81,26,"2,719",191,309,121,111,0,0,"1,234","2,719",0,0,0,0,0,0,127,21,62,578,656,0,0,0,0,"2,719",181,246,"1,386","1,167",127,65,21,"1,148",0,"1,148","1,101",279,869,34,76,0,0,802,325,44,63,372,567,245,41,9,"1,386",0,0,0,0,0,0,0
17031062300,623,TRUE,85.6,22.5,"1,602",135,52,33,199,0,0,698,"1,602",0,0,0,0,0,0,122,25,25,377,321,19,0,0,0,"1,602",68,153,720,526,47,12,0,686,0,686,665,150,536,21,8,0,0,360,229,54,55,156,318,160,42,22,720,0,0,0,0,0,0,0
17031062400,624,TRUE,79.5,21.2,"1,576",152,39,66,77,13,0,720,"1,567",9,0,0,0,0,0,81,0,13,404,316,21,0,0,0,"1,576",58,216,800,673,170,71,17,632,0,632,587,141,479,33,28,12,0,233,265,88,134,145,311,167,51,46,800,0,0,0,0,0,0,0
17031062500,625,TRUE,77.2,24.1,"1,575",125,134,41,148,0,0,712,"1,575",0,0,0,0,0,0,101,5,14,367,345,22,0,0,0,"1,575",205,238,787,663,302,18,15,679,0,679,609,97,559,39,57,4,0,345,270,37,60,254,278,84,64,32,787,0,0,0,0,0,0,0
17031062600,626,TRUE,77.9,20.5,"2,370",280,171,52,393,13,0,972,"2,370",0,15,15,0,0,0,368,53,192,620,352,33,10,10,0,"2,370",37,109,998,609,156,20,22,930,0,930,870,171,747,25,79,12,0,397,488,54,33,256,444,240,12,20,998,0,0,0,0,0,0,0
17031062700,627,TRUE,81.1,22.4,"2,885",308,147,17,77,24,0,"1,089","2,851",34,15,0,15,0,0,137,21,61,600,489,10,7,7,0,"2,885",125,187,"1,273",967,165,57,52,980,0,980,879,155,818,72,69,7,0,482,358,88,161,336,415,216,54,68,"1,273",0,0,0,0,0,0,0
17031062800,628,TRUE,80.7,23.2,"3,625",322,251,102,349,45,0,"1,448","3,625",0,10,10,0,0,0,373,84,167,657,791,18,0,0,0,"3,615",185,385,"1,618","1,059",133,34,32,"1,382",0,"1,382","1,249",291,"1,016",93,49,24,0,764,510,129,45,443,686,216,73,30,"1,618",0,0,0,0,0,0,0
17031062900,629,TRUE,82.7,24.4,"3,818",151,111,202,215,8,0,"1,822","3,818",0,8,8,0,0,0,252,33,81,750,"1,072",67,0,0,0,"3,818",283,514,"1,997","1,726",349,100,24,"1,698",7,"1,691","1,636",398,"1,285",55,42,0,0,"1,130",472,151,69,537,781,329,78,97,"1,997",0,0,0,0,0,0,0
17031063000,630,TRUE,81,26.4,"3,448",246,235,236,461,35,37,"1,793","3,411",37,18,9,9,0,0,442,167,230,659,"1,134",73,32,8,24,"3,448",278,393,"1,887","1,697",923,71,53,"1,669",0,"1,669","1,532",302,"1,358",119,34,9,0,"1,026",640,94,33,613,703,327,81,69,"1,887",0,0,0,0,0,0,0
17031063100,631,TRUE,79.7,23.3,"2,310",115,162,77,227,0,0,"1,296","2,310",0,20,8,0,12,0,275,104,152,421,875,30,14,0,14,"2,310",185,256,"1,315","1,230",571,101,33,"1,162",0,"1,162","1,117",327,827,30,81,0,0,757,392,96,51,489,524,218,31,34,"1,315",0,0,0,0,0,0,0
17031063200,632,TRUE,75.9,21.1,"6,897",249,468,103,496,0,0,"4,214","6,806",91,74,48,0,26,0,941,261,511,"1,553","2,661",32,85,0,85,"6,780",570,"1,154","4,471","4,154","3,940",372,54,"3,788",0,"3,788","3,417",784,"2,809",196,218,0,46,"2,042",971,518,683,"1,398","1,324",916,266,310,"4,471",0,0,0,0,0,0,0
17031063301,633.01,TRUE,81.1,22.6,"2,768",79,186,276,235,18,11,"1,841","2,768",0,168,15,130,23,0,428,53,169,292,"1,549",0,11,0,11,"2,768",423,732,"1,916","1,819","1,638",224,103,"1,514",9,"1,505","1,458",334,"1,143",30,37,8,0,"1,028",257,142,414,568,683,414,125,51,"1,916",0,0,0,0,0,0,0
17031063302,633.02,TRUE,81.8,22.4,"3,781",102,290,156,387,10,0,"2,710","3,781",0,76,0,55,14,7,734,441,590,847,"1,863",0,113,44,69,"3,781",276,356,"3,058","2,958","2,849",85,212,"2,413",50,"2,363","2,050",608,"1,739",250,63,0,16,"1,731",489,188,302,"1,085","1,032",287,93,213,"3,058",0,0,0,0,0,0,0
17031063303,633.03,TRUE,86.5,15.2,"1,223",17,59,15,113,5,0,907,"1,223",0,22,5,17,0,0,215,19,56,365,542,0,17,6,11,"1,223",72,168,"1,076","1,059","1,045",175,66,666,6,660,651,171,470,0,21,0,9,160,103,118,526,210,350,142,101,104,"1,076",0,0,0,0,0,0,0
17031063400,634,TRUE,70.6,25,"2,318",151,111,104,209,9,0,"1,161","2,318",0,0,0,0,0,0,235,60,144,363,798,11,6,0,6,"2,318",133,183,"1,354","1,274",632,56,0,"1,105",0,"1,105","1,037",145,931,50,50,0,8,733,325,57,46,438,518,141,36,28,"1,354",0,0,0,0,0,0,0
17031070101,701.01,TRUE,83.7,21.2,"3,878",184,163,111,444,31,0,"2,562","3,878",0,90,22,18,15,35,637,141,337,"1,005","1,557",51,32,0,32,"3,878",615,860,"2,906","2,825","2,690",188,199,"2,175",0,"2,175","2,026",499,"1,642",65,203,0,18,"1,237",435,264,626,733,913,463,194,259,"2,906",0,0,0,0,0,0,0
17031070102,701.02,TRUE,78.8,23.3,"2,920",64,278,102,222,7,26,"1,859","2,826",94,50,0,50,0,0,589,143,367,494,"1,365",0,13,0,13,"2,826",187,398,"2,066","1,995","1,761",150,61,"1,648",0,"1,648","1,576",357,"1,284",65,48,0,0,"1,204",288,205,162,674,743,319,87,36,"2,066",0,0,0,0,0,0,0
17031070103,701.03,TRUE,78.4,24.8,"1,621",59,86,83,175,0,0,"1,203","1,621",0,9,0,9,0,0,147,83,117,119,"1,084",0,34,0,34,"1,621",164,277,"1,328","1,262","1,181",66,32,"1,105",0,"1,105","1,020",315,747,70,56,0,12,893,185,46,79,519,508,97,11,68,"1,328",0,0,0,0,0,0,0
17031070200,702,TRUE,79,25,"4,283",212,240,225,381,19,0,"2,036","4,094",189,0,0,0,0,0,428,95,193,739,"1,297",43,51,23,28,"4,077",392,517,"2,222","1,968","1,185",140,33,"1,863",19,"1,844","1,594",434,"1,360",200,105,35,15,"1,259",568,147,62,677,744,438,105,72,"2,222",0,0,0,0,0,0,0
17031070300,703,TRUE,77.8,25.8,"3,575",224,157,62,281,23,0,"1,629","3,575",0,0,0,0,0,0,183,62,103,720,909,34,19,19,0,"3,575",276,370,"1,819","1,580",560,22,22,"1,585",0,"1,585","1,463",348,"1,228",103,45,0,0,"1,154",277,135,63,539,789,179,55,67,"1,819",0,0,0,0,0,0,0
17031070400,704,TRUE,75,22.4,"3,237",151,138,227,312,22,9,"1,578","3,237",0,65,37,0,28,0,226,34,77,679,899,20,58,0,58,"3,237",330,746,"1,651","1,311",632,329,38,"1,211",0,"1,211","1,140",283,919,45,47,9,0,586,373,222,397,397,653,324,104,100,"1,651",0,0,0,0,0,0,0
17031070500,705,TRUE,80.6,19.7,"3,421",233,114,287,212,8,0,"1,317","3,173",248,24,16,8,0,0,232,48,113,824,493,53,14,14,0,"3,173",149,275,"1,384",895,414,104,53,"1,160",0,"1,160","1,022",142,"1,018",96,123,0,0,520,425,133,239,302,562,169,221,63,"1,384",0,0,0,0,0,0,0
17031070600,706,TRUE,78.5,21.4,"3,257",306,303,12,208,0,0,"1,259","3,257",0,10,10,0,0,0,230,68,195,890,369,43,0,0,0,"3,257",154,538,"1,424",729,169,10,11,"1,238",0,"1,238","1,162",252,969,66,44,10,0,514,526,134,85,371,367,328,140,53,"1,424",0,0,0,0,0,0,0
17031070700,707,TRUE,76.2,25.5,"4,272",509,527,488,427,30,0,"1,700","4,267",5,65,45,0,20,0,405,60,199,868,832,101,55,0,55,"4,272",714,"1,019","2,066","1,512",687,268,38,"1,394",0,"1,394","1,239",358,"1,036",107,45,0,0,685,749,104,162,483,671,412,92,42,"2,066",0,0,0,0,0,0,0
17031071000,710,TRUE,76.9,25.9,"4,604",150,263,319,377,12,7,999,"2,474","2,130",0,0,0,0,0,321,183,243,502,497,14,0,0,0,"2,495",236,300,"1,116",869,284,36,6,957,0,957,935,236,721,22,17,0,0,598,211,98,92,276,436,114,63,110,"1,116",0,0,0,0,0,0,0
17031071100,711,TRUE,76.7,24.8,"3,180",158,236,124,508,28,12,"1,086","2,706",474,8,0,8,0,0,484,132,222,525,561,9,0,0,0,"2,706",273,483,"1,109",694,148,35,35,"1,016",10,"1,006",989,259,747,17,29,0,0,568,323,137,58,448,297,206,102,33,"1,109",0,0,0,0,0,0,0
17031071200,712,TRUE,83.3,22.6,"2,024",101,166,149,207,26,13,978,"2,024",0,46,40,0,6,0,216,44,68,515,463,25,0,0,0,"2,024",181,276,"1,009",812,362,95,0,883,0,883,818,180,703,58,35,0,0,392,264,132,190,277,371,198,58,74,"1,009",0,0,0,0,0,0,0
17031071300,713,TRUE,71,20.6,"3,982",90,177,59,489,9,0,"1,855","3,968",14,14,0,0,14,0,670,291,391,901,954,14,29,16,13,"3,973",350,483,"2,003","1,404",788,45,87,"1,723",0,"1,723","1,638",285,"1,416",56,52,0,22,938,410,229,278,654,611,295,229,66,"2,003",0,0,0,0,0,0,0
17031071400,714,TRUE,81.7,23.2,"4,745",129,324,357,435,50,0,"2,808","4,469",276,145,81,12,37,15,694,137,353,"1,125","1,683",35,26,11,15,"4,745",777,990,"3,059","2,980","2,827",283,52,"2,473",0,"2,473","2,374",408,"2,015",64,63,0,0,"1,213",818,272,505,779,991,601,192,245,"3,059",0,0,0,0,0,0,0
17031071500,715,TRUE,82,22.2,"6,065",204,197,162,582,20,0,"3,857","6,065",0,0,0,0,0,0,923,436,640,"1,291","2,566",41,44,0,44,"6,065",287,452,"4,179","3,744","3,162",199,65,"3,593",0,"3,593","3,345",864,"2,714",164,146,15,0,"1,931","1,107",332,487,"1,278","1,324",590,300,365,"4,179",0,0,0,0,0,0,0
17031071600,716,TRUE,86.3,19.5,"1,832",143,96,189,193,0,7,739,"1,832",0,17,13,4,0,0,203,18,33,474,265,23,0,0,0,"1,832",161,258,828,445,104,59,0,680,3,677,636,121,538,23,40,18,0,201,243,108,187,184,242,162,56,95,828,0,0,0,0,0,0,0
17031071700,717,TRUE,84.5,19.3,"1,729",57,70,196,185,0,0,659,"1,717",12,8,0,0,8,0,326,217,271,391,268,22,5,0,5,"1,729",42,94,708,420,98,30,4,625,0,625,585,69,551,36,25,0,0,189,266,113,91,75,305,141,59,79,708,0,0,0,0,0,0,0
17031071800,718,TRUE,82.9,19.5,"2,741",218,163,289,314,9,19,"1,120","2,741",0,31,31,0,0,0,451,84,160,671,449,59,0,0,0,"2,733",126,239,"1,120",589,195,142,27,951,0,951,908,277,653,33,45,0,10,417,334,217,152,227,397,314,132,50,"1,120",0,0,0,0,0,0,0
17031080100,801,TRUE,85.1,18,"6,795",138,144,215,408,135,0,"4,005","6,795",0,0,0,0,0,0,539,353,380,"1,926","2,079",239,0,0,0,"6,795",548,780,"4,676","4,472","4,045",87,171,"3,747",0,"3,747","3,302",571,"3,151",445,105,0,0,"1,728",713,617,947,"1,012","1,339",803,394,457,"4,676",0,0,0,0,0,0,0
17031080201,802.01,TRUE,85.1,16.3,"3,141",18,61,196,254,87,0,"2,213","3,141",0,0,0,0,0,0,428,106,268,"1,275",938,0,63,63,0,"3,141",39,129,"2,577","2,416","2,284",235,64,"1,914",17,"1,897","1,783",538,"1,340",95,49,19,0,847,487,181,698,491,735,442,222,323,"2,577",0,0,0,0,0,0,0
17031080202,802.02,TRUE,81.4,18.4,"3,302",105,162,114,152,0,0,"2,238","3,302",0,49,19,30,0,0,397,80,140,"1,217","1,021",0,0,0,0,"3,302",315,460,"2,747","2,448","2,399",71,72,"2,095",0,"2,095","1,951",378,"1,693",92,93,12,0,"1,102",534,264,338,550,842,476,256,114,"2,747",0,0,0,0,0,0,0
17031080300,803,TRUE,72.8,21.5,"4,770",350,383,185,561,0,0,"2,840","4,770",0,43,15,0,28,0,645,81,308,"1,568","1,272",159,124,86,38,"4,770",248,404,"2,935","2,509","1,946",176,41,"2,623",0,"2,623","2,525",443,"2,166",55,170,14,0,"1,468",872,260,240,989,894,731,99,127,"2,935",0,0,0,0,0,0,0
17031080400,804,TRUE,69.8,29.4,"4,142",687,168,"2,550",146,15,0,"1,862","4,111",31,0,0,0,0,0,136,68,95,575,"1,287",552,17,0,17,"4,080",939,"2,289","2,002","1,815","1,122",636,0,"1,226",0,"1,226","1,084",352,736,76,254,42,0,878,470,224,290,531,688,505,80,58,"2,002",0,0,0,0,0,0,0
17031081000,810,TRUE,76.7,24.8,"7,439",58,601,"1,186","1,042",26,0,"4,381","5,871","1,568",347,0,211,136,0,"1,658",542,796,695,"3,686",51,141,0,141,"6,043","1,205","1,881","5,422","5,209","4,896",808,172,"3,401",0,"3,401","2,916",585,"2,745",392,310,26,22,"2,096",701,403,"1,181","1,622","1,440",868,322,129,"5,422",0,0,0,0,0,0,0
17031081100,811,TRUE,74.9,25.8,"4,092",188,699,379,391,18,0,"2,758","4,080",12,107,31,0,56,20,691,225,284,590,"2,168",153,31,0,31,"4,092",661,777,"3,187","3,173","3,108",338,176,"2,244",0,"2,244","1,984",284,"1,928",196,243,0,0,"1,272",938,224,324,905,956,658,104,135,"3,187",0,0,0,0,0,0,0
17031081201,812.01,TRUE,79.5,21,"4,500",132,277,118,622,9,0,"2,901","4,103",397,129,35,47,47,0,948,495,581,"1,309","1,592",52,50,16,34,"4,103",275,423,"3,774","3,696","3,648",137,212,"2,552",17,"2,535","2,437",559,"1,960",81,221,0,0,"1,034",601,442,824,968,"1,099",573,148,113,"3,774",0,0,0,0,0,0,0
17031081202,812.02,TRUE,84.4,15.3,"2,951",97,116,63,259,0,0,"1,735","2,951",0,25,0,25,0,0,372,103,180,"1,332",403,13,15,0,15,"2,951",124,289,"2,233","2,178","2,024",51,110,"1,574",19,"1,555","1,435",222,"1,279",70,105,26,0,341,334,325,735,332,421,442,245,295,"2,233",0,0,0,0,0,0,0
17031081300,813,TRUE,86.7,15.9,"5,313",42,267,125,798,0,0,"3,411","5,313",0,125,12,33,65,15,"1,119",207,361,"2,197","1,214",0,48,16,32,"5,313",652,"1,013","4,330","4,221","4,195",137,353,"2,921",0,"2,921","2,733",673,"2,231",130,186,0,0,761,717,642,"1,291",761,989,837,410,414,"4,330",0,0,0,0,0,0,0
17031081401,814.01,TRUE,78.5,18,"2,342",25,82,71,356,85,0,"1,501","2,310",32,84,0,41,43,0,396,100,122,791,710,0,40,0,40,"2,310",284,525,"1,804","1,735","1,735",101,61,"1,339",0,"1,339","1,249",311,"1,028",90,41,0,0,472,248,253,528,312,483,291,232,183,"1,804",0,0,0,0,0,0,0
17031081402,814.02,TRUE,81.8,21.5,"5,325",336,207,278,"1,423",0,0,"3,157","5,325",0,185,51,69,65,0,"1,785",810,"1,167","1,324","1,833",10,62,19,43,"5,325",593,760,"4,189","4,148","4,103",67,364,"2,726",0,"2,726","2,512",509,"2,191",159,104,12,0,"1,242",708,640,567,"1,109","1,196",476,271,105,"4,189",0,0,0,0,0,0,0
17031081403,814.03,TRUE,76.6,22.3,"8,046",188,379,350,"1,704",56,0,"5,359","8,046",0,79,0,0,79,0,"1,707",840,"1,337","1,707","3,652",89,126,0,126,"8,046",871,"1,232","6,317","6,036","6,007",32,405,"4,922",0,"4,922","4,679","1,093","3,799",158,159,0,0,"2,961","1,171",650,577,"2,292","1,759",924,323,61,"6,317",0,0,0,0,0,0,0
17031081500,815,TRUE,78,21.7,"4,585",128,403,145,"1,120",0,17,"3,076","4,555",30,87,0,0,87,0,880,261,433,"1,299","1,777",9,20,20,0,"4,555",443,700,"4,216","4,142","4,142",18,72,"2,986",0,"2,986","2,853",536,"2,450",80,216,0,0,"1,316",911,385,464,953,"1,157",762,185,19,"4,216",0,0,0,0,0,0,0
17031081600,816,TRUE,75.9,24.6,"4,000",225,177,217,873,0,0,"2,663","4,000",0,42,0,15,27,0,687,363,497,940,"1,723",53,64,0,64,"4,000",318,599,"3,128","3,018","2,986",11,47,"2,605",22,"2,583","2,478",463,"2,080",91,144,0,0,"1,450",830,122,261,"1,007",907,490,180,79,"3,128",0,0,0,0,0,0,0
17031081700,817,TRUE,73.1,25.6,"3,831",122,233,182,728,53,17,"2,533","3,831",0,123,0,19,104,0,788,209,503,705,"1,828",0,82,23,59,"3,831",275,492,"2,947","2,918","2,792",80,40,"2,413",0,"2,413","2,136",448,"1,931",163,173,34,0,"1,418",643,329,143,854,"1,003",498,161,17,"2,947",0,0,0,0,0,0,0
17031081800,818,TRUE,78.9,21.5,"9,919",716,444,295,"1,091",44,0,"6,215","9,919",0,48,0,0,48,0,884,171,429,"3,382","2,833",40,184,142,42,"9,919",260,618,"6,514","6,244","5,998",0,234,"5,981",0,"5,981","5,535",992,"4,855",336,409,68,0,"2,983","2,301",557,374,"1,811","2,672","1,550",182,0,"6,514",0,0,0,0,0,0,0
17031081900,819,TRUE,74.9,27.7,923,75,16,377,73,7,0,411,923,0,0,0,0,0,0,98,18,50,229,182,75,14,0,14,923,209,352,954,548,392,68,33,310,0,310,252,40,270,52,44,0,0,155,136,81,39,76,207,114,6,8,954,0,0,0,0,0,0,0
17031090100,901,TRUE,85.5,15,"3,508",204,450,29,318,37,0,"1,405","3,508",0,81,0,81,0,0,406,48,88,"1,157",248,44,0,0,0,"3,508",138,350,"1,471",228,0,282,0,"1,123",13,"1,110","1,011",346,749,72,140,0,0,159,549,282,415,56,343,403,252,351,"1,471",0,0,0,0,0,0,0
17031090200,902,TRUE,81.4,17.3,"6,838",497,661,218,171,0,0,"2,741","6,833",5,74,0,74,0,0,525,13,177,"2,050",691,85,0,0,0,"6,838",144,511,"2,940","1,256",458,335,31,"2,375",16,"2,359","2,088",568,"1,699",210,79,47,0,511,"1,191",429,610,381,696,667,470,527,"2,940",0,0,0,0,0,0,0
17031090300,903,TRUE,85.6,16.8,"1,378",101,57,0,48,0,0,497,"1,378",0,13,0,13,0,0,99,0,32,402,95,20,8,8,0,"1,374",47,117,543,86,8,58,0,439,11,428,395,92,328,33,27,0,0,53,207,100,137,53,106,82,100,156,543,0,0,0,0,0,0,0
17031100100,1001,TRUE,78.4,19.2,"5,563",322,894,1,151,0,0,"2,145","5,555",8,177,0,142,35,0,"1,038",140,334,"1,395",750,129,74,34,40,"5,563",400,"1,288","2,388","1,243",52,288,62,"1,795",20,"1,775","1,641",439,"1,302",85,133,16,0,267,825,429,624,281,393,724,374,373,"2,388",0,0,0,0,0,0,0
17031100200,1002,TRUE,81.1,17.6,"6,872",408,759,195,238,0,0,"2,869","6,695",177,173,13,113,0,47,843,73,246,"2,162",707,201,10,10,0,"6,700",645,"1,196","3,000","1,281",513,669,32,"2,168",14,"2,154","1,854",459,"1,614",225,168,12,0,401,"1,023",603,842,286,627,575,566,815,"3,000",0,0,0,0,0,0,0
17031100300,1003,TRUE,84.1,17.8,"6,186",273,629,80,392,15,0,"2,670","5,854",332,93,0,72,21,0,920,29,178,"1,747",923,60,0,0,0,"5,890",237,813,"2,907","1,167",825,752,79,"1,839",0,"1,839","1,656",416,"1,362",137,272,0,46,201,908,388,"1,173",423,727,561,397,562,"2,907",0,0,0,0,0,0,0
17031100400,1004,TRUE,87.1,12.6,"3,364",314,470,1,209,26,0,"1,253","3,357",7,16,0,16,0,0,351,51,86,"1,178",75,58,22,22,0,"3,364",178,415,"1,275",77,17,171,12,"1,070",0,"1,070",947,311,695,39,76,10,44,152,420,323,358,153,224,205,248,423,"1,275",0,0,0,0,0,0,0
17031100500,1005,TRUE,83,14.2,"5,696",375,595,86,314,27,11,"2,315","5,687",9,315,152,115,48,0,"1,292",87,234,"2,002",313,41,16,16,0,"5,626",334,745,"2,361",479,121,435,29,"1,851",13,"1,838","1,586",498,"1,283",57,188,16,41,165,989,376,785,132,574,533,430,646,"2,361",0,0,0,0,0,0,0
17031100600,1006,TRUE,80.2,17.2,"4,789",410,983,90,367,0,28,"1,899","4,789",0,154,13,73,42,26,926,37,271,"1,473",426,127,40,8,32,"4,780",248,"1,077","1,987",335,40,344,15,"1,540",31,"1,509","1,279",449,"1,049",179,72,0,0,243,726,390,540,245,483,326,334,511,"1,987",0,0,0,0,0,0,0
17031100700,1007,TRUE,85.3,14.3,"4,700",243,722,4,225,14,0,"1,825","4,683",17,228,27,179,14,8,"1,035",120,316,"1,634",191,27,15,15,0,"4,700",189,731,"1,965",171,103,340,32,"1,453",22,"1,431","1,282",413,976,61,78,0,24,250,620,473,482,204,393,405,370,453,"1,965",0,0,0,0,0,0,0
17031110100,1101,TRUE,74.3,20.1,"5,367",399,"1,182",90,574,0,0,"2,087","5,367",0,323,40,217,29,37,"1,098",106,393,"1,321",766,137,80,4,76,"5,367",650,"1,533","2,333","1,001",165,178,32,"1,877",11,"1,866","1,677",571,"1,252",125,146,27,0,375,761,399,552,320,476,507,394,390,"2,333",0,0,0,0,0,0,0
17031110200,1102,TRUE,74.2,19.6,"3,433",243,671,189,651,27,0,"1,224","3,428",5,88,28,60,0,0,"1,116",106,440,631,593,103,48,22,26,"3,433",308,620,"1,276",967,150,287,0,937,0,937,744,162,739,132,156,36,0,221,478,137,388,91,348,411,153,221,"1,276",0,0,0,0,0,0,0
17031110300,1103,TRUE,82.5,17.9,"5,720",272,"1,420",0,565,94,9,"2,024","5,720",0,163,20,104,22,17,"1,475",74,378,"1,637",387,191,58,32,26,"5,720",757,"1,404","2,087",411,118,347,35,"1,642",21,"1,621","1,336",372,"1,207",240,58,17,0,278,654,521,571,218,445,546,308,507,"2,087",0,0,0,0,0,0,0
17031110400,1104,TRUE,76,20.1,"4,467",193,"1,178",158,393,30,0,"1,847","4,453",14,151,15,111,25,0,"1,436",300,644,"1,097",750,168,32,23,9,"4,426",363,"1,210","2,013","1,110",82,241,30,"1,576",7,"1,569","1,396",413,"1,098",119,115,0,7,326,840,274,407,382,540,358,307,260,"2,013",0,0,0,0,0,0,0
17031110501,1105.01,TRUE,76.4,19.3,"5,390",243,"1,538",48,777,0,10,"1,794","5,374",16,254,37,144,73,0,"1,670",234,571,"1,337",457,107,7,7,0,"5,322",276,"1,106","1,910",713,29,127,72,"1,595",34,"1,561","1,355",514,"1,033",144,84,7,0,367,685,400,342,269,396,491,311,327,"1,910",0,0,0,0,0,0,0
